File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/FeatureInfo.java,125,89,67,14,14,0,22,59,6,36,12,0.08,1.75,59,0.67,14405.7,18,6,6,12,0,174.16,16,82,0,1,124.16,0,0.5,0.24,2,44,4,2005.24,6,4,0,0,0,1,21,0,0,8,1,5,445,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/FeatureInstallHandler.java,113,76,57,8,9,0,28,67,6,36,9,0.12,1.89,50,0.49,9658.62,12,3,5,9,0,160.8,22,70,0,1,120.91,0,0.5,0.44,3,16,4,1483.35,4,3,0,0,0,1,17,0,0,6,1,7,337,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/FeatureObject.java,185,146,94,30,17,0,22,56,0,0,22,0.11,1.77,89,0.86,22139.9,26,4,6,22,0,124.76,18,139,0,1,124.76,0,0.5,0.15,7,178,9,2582.49,0,5,0,0,0,1,39,0,0,17,1,1,592,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/FeaturePlugin.java,123,104,77,17,15,0,4,12,0,0,14,0.03,1.79,73,0.73,18276.7,17,3,6,14,0,120.26,0,97,0,1,120.26,0,0.5,0.36,5,46,5,2178.12,8,3,0,0,0,1,25,0,0,11,1,0,484,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/FeatureURL.java,95,87,68,9,4,0,4,12,0,0,8,0.14,2.12,70,0.81,25313.4,10,2,6,9,0,109.58,0,80,0,1,109.58,0,0.5,0.62,0,0,8,2415.57,3,0,0,0,1,1,17,0,1,8,1,0,495,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/FeatureURLElement.java,84,74,51,14,6,0,4,12,0,0,9,0.06,2.11,44,0.44,11387.2,11,2,5,9,0,123.94,0,68,0,1,123.94,0,0.5,0.56,1,16,7,1307.93,6,2,0,0,0,1,19,0,0,7,1,0,297,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/IdentifiableObject.java,41,30,23,2,7,0,4,12,0,0,5,0.25,1.4,19,0.18,3280.12,6,1,3,5,0,130.94,0,26,0,1,130.94,0,0.5,0.8,1,2,3,528.31,5,1,0,0,0,1,7,0,0,4,1,0,130,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/VersionableObject.java,44,33,23,2,7,0,4,12,0,0,5,0.25,1.4,19,0.18,3280.12,6,1,3,5,0,130.94,0,29,0,1,130.94,0,0.5,0.8,1,2,3,528.31,5,1,0,0,0,1,7,0,0,4,1,0,130,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/feature/WorkspaceFeatureModel.java,148,134,102,15,9,0,5,13,0,0,18,0.06,1.78,86,0.8,21082.4,21,3,6,18,0,124.24,1,127,0,1,124.24,0,0.5,0.28,6,82,7,2400.8,2,2,0,0,0,1,32,0,0,16,1,1,533,1,2
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/FileAdapter.java,67,52,37,12,12,0,3,6,0,0,2,0,1,7,0.04,468.03,3,1,1,2,1,174.43,5,10,0,2,134.55,0,0.67,1,0,2,1,132.88,0,0,1,0,0,2,2,0,0,2,0,1,38,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ICoreConstants.java,27,13,12,0,2,0,12,41,6,22,0,0,0,11,0.1,1088.76,10,10,0,0,0,171,6,12,0,1,171,0,0,0,0,0,0,309.07,0,0,0,0,0,0,0,0,0,0,0,1,65,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/IEnvironmentVariables.java,18,7,6,0,1,0,10,43,6,36,0,0,0,5,0.04,368.22,4,4,0,0,0,171,4,6,0,1,171,0,0,0,0,0,0,113.3,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeature.java,219,55,55,0,21,0,143,634,0,0,34,16,1,51,0.54,7197.17,50,16,2,34,0,152.92,139,52,0,1,152.69,0,0,0,0,34,1,1620.16,0,7,0,0,0,0,34,0,0,27,0,26,413,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureChild.java,16,8,7,0,1,0,7,26,0,0,2,1,1,4,0.03,194.57,3,1,2,2,0,194.12,3,5,0,1,144.12,0,0.5,0,0,2,1,82.19,0,1,0,0,0,1,2,0,0,1,0,1,26,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureData.java,10,4,3,0,2,0,4,17,0,0,1,0,1,2,0.01,48.43,1,0,0,1,0,146.74,4,3,0,1,146.5,0,0,0,0,1,1,27.12,0,0,0,0,0,0,1,0,0,1,0,1,11,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureEntry.java,68,23,22,0,2,0,43,178,0,0,12,6,1,19,0.15,1219.44,18,6,2,12,0,175.81,39,20,0,1,155.2,0,0.5,0,0,12,1,437.05,0,4,0,0,0,1,12,0,0,8,0,13,128,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureImport.java,16,4,3,0,2,0,10,43,6,36,0,0,0,1,0.01,39.3,0,0,1,0,0,171,4,2,0,1,171,0,0.5,0,0,0,0,19.65,0,0,0,0,0,1,0,0,0,0,0,1,7,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureInfo.java,29,13,12,0,6,0,10,43,6,36,6,2,1,9,0.06,424.83,8,2,2,6,0,156.43,4,10,0,1,156.43,0,0,0,0,6,1,173.81,0,2,0,0,0,0,6,0,0,4,0,1,57,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureInstallHandler.java,27,14,13,0,3,0,10,43,6,36,6,3,1,10,0.07,581.55,9,3,2,6,0,155.36,4,11,0,1,155.36,0,0,0,0,6,1,218.09,0,3,0,0,0,0,6,0,0,3,0,1,67,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureModel.java,48,9,8,0,2,0,37,142,0,0,5,0,1,6,0.03,129.02,5,0,1,5,0,127.66,33,7,0,1,159.88,0,0,0,0,5,1,82.13,0,1,0,0,0,0,5,0,0,4,0,6,33,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureModelFactory.java,63,14,13,0,2,0,47,172,0,0,8,0,1,9,0.03,116.48,8,0,3,8,0,143.97,43,10,0,1,161.84,0,0,0,0,8,1,101.65,0,0,0,0,0,0,8,0,0,8,0,9,44,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureObject.java,54,15,14,0,3,0,36,138,0,0,6,1,1,8,0.04,245.4,7,1,5,6,1,140.44,32,9,1,2,158.31,0,0.67,0,0,6,1,121.41,0,2,0,0,0,2,6,0,0,4,0,7,44,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeaturePlugin.java,17,4,3,0,2,0,11,45,0,0,1,0,1,2,0.01,65.41,1,0,0,1,0,101.35,11,3,0,1,145.47,0,0,0,0,1,1,35.61,0,0,0,0,0,0,1,0,0,1,0,3,13,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureURL.java,64,11,10,0,2,0,51,235,0,0,6,0,1,7,0.05,321.29,6,0,2,6,0,115.1,47,8,0,1,157.39,0,0,0,0,6,1,160.65,0,0,0,0,0,0,6,0,0,6,0,7,54,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IFeatureURLElement.java,49,11,10,0,2,0,36,151,0,0,3,3,1,7,0.06,697.36,6,3,2,3,0,92.66,32,8,0,1,141.14,0,0,0,0,3,1,189.36,0,1,0,0,0,0,3,0,0,2,0,7,52,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ifeature/IVersonable.java,37,9,8,0,3,0,25,115,6,36,2,1,1,4,0.03,275.44,3,1,3,2,0,92.93,19,5,0,1,142.93,0,0.5,0,0,2,1,91.12,0,1,0,0,0,1,2,0,0,1,0,4,28,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/IModelProvider.java,103,10,9,0,3,0,90,496,0,0,6,0,1,7,0.05,254.46,6,0,1,6,0,147.83,90,8,0,1,158.18,0,0,0,0,6,1,158.56,0,0,0,0,0,0,6,0,0,6,0,8,55,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/IModelProviderEvent.java,62,12,11,0,7,0,43,186,0,0,5,3,1,9,0.05,334.21,8,3,1,5,0,108.52,43,10,0,1,156.63,0,0,0,0,5,1,135.94,0,1,0,0,0,0,5,0,0,4,0,10,46,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/IModelProviderListener.java,24,4,3,0,2,0,18,97,0,0,1,0,1,2,0.01,41.48,1,0,0,1,0,165.16,18,3,0,1,147.03,0,0,0,0,1,1,27.65,0,0,0,0,0,0,1,0,0,1,0,3,11,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/IPluginModelListener.java,6,4,3,0,2,0,0,0,0,0,1,0,1,2,0.01,41.48,1,0,0,1,0,147.03,0,3,0,1,147.03,0,0,0,0,1,1,27.65,0,0,0,0,0,0,1,0,0,1,0,0,11,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/IDocumentSection.java,47,9,8,0,2,0,36,195,0,0,1,5,1,7,0.06,634.02,6,5,0,1,0,118.12,36,8,0,1,117.41,0,0,0,0,1,1,168.78,0,1,0,0,0,0,1,0,0,0,0,8,42,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/IMetaAttribute.java,39,9,9,0,3,0,27,124,0,0,2,4,1,7,0.07,926.81,6,4,0,2,0,102.83,27,8,0,1,132.21,0,0,0,0,2,1,216.48,0,1,0,0,0,0,2,0,0,1,0,8,54,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/IMetaElement.java,31,5,4,0,2,0,24,172,0,0,2,0,1,3,0.01,46.83,2,0,0,2,0,122.65,24,4,0,1,160.22,0,0,0,0,2,1,31.22,0,2,0,0,0,0,2,0,0,0,0,4,14,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchema.java,116,24,23,0,4,0,88,553,0,0,16,2,1,19,0.1,607.73,18,2,3,16,0,140.69,84,20,0,1,158.56,0,0.5,0,0,16,1,295.59,0,4,0,0,0,1,16,0,0,12,0,13,108,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaAttribute.java,44,10,10,0,2,0,32,137,0,0,3,4,1,8,0.08,1151.26,7,4,0,3,0,90.95,32,9,0,1,139.42,0,0,0,0,3,1,250.32,0,1,0,0,0,0,3,0,0,2,0,9,62,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaAttributeProvider.java,23,7,6,0,3,0,13,57,0,0,3,0,1,4,0.02,89.91,3,0,1,3,0,179.99,9,5,0,1,159.37,0,0,0,0,3,1,54.77,0,0,0,0,0,0,3,0,0,3,0,2,22,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaComplexType.java,25,6,5,0,2,0,17,78,0,0,2,0,1,3,0.02,82.83,2,0,1,2,0,126.04,13,4,0,1,158.27,0,0.5,0,0,2,1,47.22,0,0,0,0,0,1,2,0,0,2,0,3,18,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaCompositor.java,55,13,12,0,2,0,40,200,0,0,3,5,1,9,0.1,1488.75,8,5,1,3,0,94.41,36,11,0,1,131.97,0,0,0,0,3,1,309.76,0,0,0,0,0,0,3,0,0,3,0,9,73,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaDescriptor.java,34,7,6,0,2,0,25,137,0,0,3,0,1,4,0.01,54.83,3,0,1,3,0,118.77,21,5,0,1,161.06,0,0,0,0,3,1,39.22,0,2,0,0,0,0,3,0,0,1,0,4,18,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaElement.java,33,6,5,0,2,0,25,138,0,0,2,0,1,3,0.02,88.81,2,0,1,2,0,109.55,21,4,0,1,158.03,0,0,0,0,2,1,51.31,0,1,0,0,0,0,2,0,0,1,0,3,19,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaEnumeration.java,16,3,2,0,2,0,11,61,0,0,0,0,0,1,0.01,31.02,0,0,0,0,0,171,11,2,0,1,171,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaObject.java,43,11,10,0,2,0,30,138,0,0,4,2,1,7,0.05,510.24,6,2,2,4,1,122.2,26,8,1,2,154.42,0,0.67,0,0,4,1,142.83,0,3,0,0,0,2,4,0,0,1,0,7,44,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaObjectReference.java,33,7,6,0,2,0,24,103,0,0,4,0,1,5,0.02,93.72,4,0,0,4,0,127.99,24,6,0,1,160.21,0,0,0,0,4,1,62.48,0,2,0,0,0,0,4,0,0,2,0,6,26,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaRepeatable.java,34,5,4,0,2,0,27,149,0,0,2,0,1,3,0.01,46.83,2,0,0,2,0,130.84,27,4,0,1,160.22,0,0,0,0,2,1,31.22,0,0,0,0,0,0,2,0,0,2,0,4,14,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaRestriction.java,42,8,7,0,2,0,32,165,0,0,4,0,1,5,0.03,124.44,4,0,1,4,0,116.95,28,6,0,1,159.24,0,0,0,0,4,1,77.79,0,1,0,0,0,0,4,0,0,3,0,5,30,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaSimpleType.java,26,6,5,0,2,0,18,90,0,0,1,0,1,2,0.01,52.92,1,0,2,1,0,126.06,14,3,0,1,146.2,0,0.5,0,0,1,1,30.46,0,0,0,0,0,1,1,0,0,1,0,2,12,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ischema/ISchemaType.java,27,5,4,0,2,0,20,96,0,0,2,0,1,3,0.01,46.83,2,0,0,2,0,111.74,20,4,0,1,160.22,0,0,0,0,2,1,31.22,0,1,0,0,0,0,2,0,0,1,0,4,14,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ModelEntry.java,61,51,38,12,10,0,0,0,0,0,9,0.11,1.44,34,0.3,6105.35,16,7,3,9,0,130.82,0,47,0,1,130.82,0,0.5,0.24,0,15,4,902.41,0,5,0,0,0,1,13,0,0,4,0,0,217,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ModelProviderEvent.java,44,31,24,5,9,0,4,12,0,0,5,3,1,9,0.05,334.21,8,3,1,5,1,108.52,43,10,1,1,156.63,0,0,0,0,5,1,135.94,0,1,0,0,0,0,5,0,0,4,0,10,46,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/NLResourceHelper.java,91,69,50,14,16,4,6,36,0,0,6,0.09,2.67,43,0.57,24750.1,13,7,2,6,0,160.78,6,66,0,1,110.78,0,0,0.21,2,14,7,1704.44,1,4,0,0,0,0,16,0,0,2,0,6,350,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PDECore.java,337,298,187,74,26,0,13,48,0,0,32,0.02,2.28,176,2.07,73028.5,46,14,8,33,1,118.29,9,284,1,1,118.29,0,0.5,0.05,11,458,14,6196.33,3,7,0,0,1,1,73,0,1,25,0,9,1308,1,3
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/AbstractPluginModelBase.java,180,164,115,25,10,0,6,20,0,0,18,0.12,1.94,110,1.24,43298.5,22,4,9,18,1,115.19,2,154,1,1,115.19,0,0.5,0.14,9,114,6,3733.54,2,4,0,0,0,1,35,0,0,14,1,2,751,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/AttributeChangedEvent.java,29,15,12,1,4,0,10,43,6,36,2,0.5,1,8,0.07,930,4,2,3,2,0,167.42,4,11,0,1,127.54,0,0.5,0.75,0,2,1,204,0,1,0,0,0,1,2,0,0,1,0,1,53,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ExternalFragmentModel.java,26,18,13,3,4,0,4,12,0,0,4,0,1,11,0.06,688.13,4,0,1,4,0,142.17,0,16,0,1,142.17,0,0.5,0,0,4,1,181.14,1,0,0,0,0,1,4,0,0,4,1,0,55,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ExternalPluginModel.java,23,15,11,2,4,0,4,12,0,0,3,0,1,9,0.05,628.13,3,0,1,3,0,134.93,0,13,0,1,134.93,0,0.5,0,0,3,1,157.14,1,0,0,0,0,1,3,0,0,3,1,0,47,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ExternalPluginModelBase.java,95,81,61,13,10,0,4,12,0,0,14,0.17,1.5,52,0.42,8946.32,18,4,7,14,0,131.02,0,73,0,1,131.02,0,0.5,0.09,4,66,3,1263.07,3,6,0,0,0,1,21,0,0,8,0,0,310,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/Fragment.java,173,152,117,25,12,0,9,28,0,0,12,0.09,2.92,119,1.36,57230.2,15,3,6,12,0,106.19,5,145,0,1,106.19,0,0.5,0.42,6,46,11,4084.28,13,2,0,0,0,1,35,0,0,10,1,5,782,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/IdentifiablePluginObject.java,34,24,18,2,6,0,4,12,0,0,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,0,130.61,0,21,0,1,130.61,0,0.5,0.5,1,6,3,414.85,3,1,0,0,0,1,6,0,0,3,1,0,101,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ImportObject.java,37,32,23,5,5,0,0,0,0,0,6,0.2,1.33,19,0.15,2175.41,7,1,3,6,1,132.98,0,28,1,1,132.98,0,0.5,0.83,0,6,3,438.91,0,0,0,0,0,1,8,0,0,6,2,0,118,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/Plugin.java,118,91,72,13,19,0,8,25,0,0,9,0.5,2.33,71,0.81,40878.8,10,1,6,9,0,110.48,4,84,0,1,110.48,0,0.5,0.56,2,18,11,2420.3,12,1,0,0,0,1,21,0,0,8,1,4,469,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginAttribute.java,81,69,53,9,7,0,5,14,0,0,10,0.06,1.6,44,0.45,7922.74,12,2,8,10,1,125.61,1,59,1,1,125.61,0,0.5,0.45,0,34,5,1353.63,6,2,0,0,0,1,16,0,0,8,1,1,319,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginBase.java,344,321,254,37,13,0,10,31,0,0,35,0.03,1.89,270,2.98,79901.5,42,7,7,36,0,112.88,6,313,0,1,112.88,0,0.5,0.17,8,612,6,8943.69,9,2,0,0,1,1,66,0,1,33,1,6,1843,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginExtension.java,119,106,85,15,9,0,4,12,0,0,9,0.19,2.44,84,0.97,32277.9,11,2,9,9,0,107.21,0,96,0,1,107.21,0,0.5,0.33,2,19,5,2909.24,11,3,0,0,0,1,22,0,0,6,1,0,573,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginExtensionPoint.java,68,57,46,7,7,0,4,12,0,0,8,0.21,1.75,39,0.46,9303.99,10,2,6,8,0,124.27,0,50,0,1,124.27,0,0.5,0.31,2,22,4,1379.44,9,2,0,0,0,1,14,0,0,6,1,0,314,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginImport.java,150,134,102,21,12,0,4,12,0,0,13,0.1,2.31,97,1.12,35145.9,17,4,7,13,0,112.26,0,126,0,1,112.26,0,0.5,0.35,5,67,6,3374.99,7,1,0,0,0,1,30,0,0,12,2,0,685,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginLibrary.java,143,127,95,21,12,0,4,12,0,0,13,0.03,2.23,96,1.11,41717.1,16,3,6,13,0,111.68,0,120,0,1,111.68,0,0.5,0.36,6,38,6,3338.47,7,3,0,0,0,1,29,0,0,10,1,0,663,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginModelFactory.java,52,44,36,6,4,0,4,12,0,0,7,0,1,34,0.26,4884.13,8,1,1,7,0,126.15,0,42,0,1,126.15,0,0,1,0,0,1,793.48,0,0,0,0,0,0,7,0,0,7,1,0,201,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginObject.java,216,193,132,47,19,0,4,12,0,0,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,1,130.61,0,21,0,2,130.61,0,0.67,0.5,1,6,3,414.85,3,1,1,0,0,2,6,0,0,3,1,0,101,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginParent.java,80,64,50,6,12,0,4,12,0,0,10,0.22,1.3,46,0.45,9641.98,11,1,6,11,1,124.98,0,57,1,1,124.98,0,0.5,0.8,1,0,3,1349.42,5,1,0,0,1,1,13,0,1,9,1,0,315,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginReference.java,39,34,25,7,5,0,0,0,0,0,7,0.25,1.29,21,0.16,2036.64,9,2,3,7,0,133.74,0,30,0,1,133.74,0,0.5,0.71,0,0,2,465.23,0,3,0,0,0,1,9,0,0,4,0,0,127,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/WorkspaceFragmentModel.java,29,21,15,3,4,0,4,12,0,0,5,0,1,13,0.08,933.25,5,0,1,5,0,141.89,0,19,0,1,141.89,0,0.5,0,0,5,1,245.66,1,0,0,0,0,1,5,0,0,5,1,0,73,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/WorkspacePluginModel.java,26,18,13,2,4,0,4,12,0,0,4,0,1,11,0.07,873.25,4,0,1,4,0,141.35,0,16,0,1,141.35,0,0.5,0,0,4,1,221.66,1,0,0,0,0,1,4,0,0,4,1,0,65,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/WorkspacePluginModelBase.java,174,152,112,18,17,0,5,13,0,0,22,0.05,1.73,96,0.85,20147,26,4,7,22,0,125.09,1,144,0,1,125.09,0,0.5,0.2,5,162,8,2542.93,7,4,0,0,0,1,38,0,0,18,1,1,583,2,2
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/XMLErrorHandler.java,40,32,23,3,4,0,4,12,0,0,8,0.05,1,21,0.11,1076.35,11,3,1,8,0,143.01,0,30,0,1,143.01,0,0,0.38,0,14,1,343.15,0,0,0,0,0,0,8,0,0,8,1,0,102,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PluginModelDelta.java,57,50,35,13,7,0,0,0,0,0,8,0.06,1.75,33,0.29,6072.79,15,7,1,8,0,125.73,0,48,0,1,125.73,0,0,0.2,1,22,5,874.35,0,1,0,0,0,0,14,0,0,7,0,0,214,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PluginModelManager.java,191,171,121,34,20,0,0,0,0,0,16,0.07,2.81,131,1.57,70921.4,21,5,4,16,0,108.36,0,161,0,1,108.36,0,0,0.26,4,56,10,4702.4,0,1,0,0,0,0,45,0,0,15,1,0,954,1,2
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/AbstractSchemaDescriptor.java,48,37,26,7,7,0,4,12,0,0,7,0.5,1.71,23,0.16,2890.61,8,1,2,7,0,132.48,0,34,0,1,132.48,0,0,0.57,1,3,2,479.56,1,0,0,0,0,0,12,0,0,7,1,0,131,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/DocumentSection.java,35,26,22,1,5,0,4,12,0,0,3,0,1,19,0.21,4631.77,4,1,2,3,0,116.86,0,23,0,1,116.86,0,0.5,1,0,1,1,636.36,1,1,0,0,0,1,3,0,0,2,1,0,142,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/EditableSchema.java,40,31,22,3,5,0,4,12,0,0,7,0.5,1.14,18,0.13,1377.57,8,1,3,7,0,141.68,0,27,0,1,141.68,0,0.5,0.57,0,3,2,399.57,3,0,0,0,0,1,8,0,0,7,1,0,112,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/ExternalSchemaDescriptor.java,51,34,26,7,9,0,8,26,0,0,5,0,1.6,20,0.18,3620.02,6,1,3,5,0,125.91,4,30,0,1,125.91,0,0.5,1,1,0,3,532.87,0,3,0,0,0,1,8,0,0,2,0,4,130,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/FileSchemaDescriptor.java,54,44,34,9,6,0,4,12,0,0,7,0.5,1.43,28,0.26,4770.11,8,1,3,7,0,126.15,0,40,0,1,126.15,0,0.5,0.57,2,10,2,778.46,0,3,0,0,0,1,10,0,0,4,0,0,187,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/MappedSchemaDescriptor.java,56,28,21,3,7,0,21,60,0,0,4,0.11,1.25,17,0.16,3126.09,7,3,2,4,0,125.95,17,25,0,1,125.71,0,0.5,0.42,0,4,2,487.82,0,2,0,0,0,1,5,0,0,2,0,17,116,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/RepeatableSchemaObject.java,41,33,25,4,4,0,4,12,0,0,7,0.04,1,23,0.21,3204.02,11,4,1,7,0,132.25,0,31,0,1,132.25,0,0.5,0.29,0,13,1,619.77,1,0,0,0,0,1,7,0,0,7,1,0,156,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/Schema.java,757,674,482,149,47,1,36,101,0,0,7,0.5,1.14,18,0.13,1377.57,8,1,3,7,0,141.68,0,27,0,1,141.68,0,0.5,0.57,0,3,2,399.57,3,0,0,0,0,1,8,0,0,7,1,0,112,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaAttribute.java,198,176,137,30,9,0,13,50,0,0,18,0.05,2.33,134,1.61,70586.5,31,13,2,18,0,110.98,9,173,0,1,110.98,0,0.5,0.13,10,166,18,4821.98,3,3,0,0,0,1,42,0,0,15,1,9,931,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaComplexType.java,85,76,53,10,5,0,4,12,0,0,12,0.02,1.42,54,0.52,11801.2,16,4,4,13,0,124.89,0,71,0,1,124.89,0,0.5,0.23,1,44,3,1572.5,1,0,0,0,1,1,17,0,1,12,1,0,360,1,0
